trialNumber,classNumber,className,startingTime,cueInitTime,trialDuration,cueDuration,finishDuration,fadeInDuration,startingTime(legible)
1,2,DERECHA,1740147839.854604,1740147845.3646681,1740147855.7467222,2.0,1.0,0.2594022750854492,21/02/2025 11:23:59
2,1,IZQUIERDA,1740147856.9454021,1740147863.3315184,1740147873.70827,2.0,1.0,0.2573559284210205,21/02/2025 11:24:16
3,1,IZQUIERDA,1740147874.894724,1740147881.3025355,1740147891.6782708,2.0,1.0,0.2583427429199219,21/02/2025 11:24:34
4,1,IZQUIERDA,1740147892.885061,1740147898.4409034,1740147908.8184445,2.0,1.0,0.25809216499328613,21/02/2025 11:24:52
5,2,DERECHA,1740147910.0226965,1740147915.4902003,1740147925.869064,2.0,1.0,0.24523091316223145,21/02/2025 11:25:10
6,2,DERECHA,1740147927.0654852,1740147933.004482,1740147943.3872926,2.0,1.0,0.2665081024169922,21/02/2025 11:25:27
7,2,DERECHA,1740147944.5853868,1740147950.2544785,1740147960.6363914,2.0,1.0,0.24668407440185547,21/02/2025 11:25:44
8,2,DERECHA,1740147961.8334794,1740147968.1644804,1740147978.5394905,2.0,1.0,0.25084900856018066,21/02/2025 11:26:01
9,1,IZQUIERDA,1740147979.7364905,1740147984.7848697,1740147995.1683319,2.0,1.0,0.2572441101074219,21/02/2025 11:26:19
10,1,IZQUIERDA,1740147996.3649802,1740148002.1651952,1740148012.5405884,2.0,1.0,0.269162654876709,21/02/2025 11:26:36
11,2,DERECHA,1740148013.738097,1740148019.9086988,1740148030.2876265,2.0,1.0,0.25593018531799316,21/02/2025 11:26:53
12,1,IZQUIERDA,1740148031.4880779,1740148038.1331692,1740148048.5086548,2.0,1.0,0.25256991386413574,21/02/2025 11:27:11
13,1,IZQUIERDA,1740148049.7128701,1740148055.6306443,1740148066.0078657,2.0,1.0,0.2577810287475586,21/02/2025 11:27:29
14,2,DERECHA,1740148067.2091346,1740148073.1449666,1740148083.5284598,2.0,1.0,0.2586097717285156,21/02/2025 11:27:47
15,1,IZQUIERDA,1740148084.7232225,1740148089.7852008,1740148100.1689525,2.0,1.0,0.2584373950958252,21/02/2025 11:28:04
16,2,DERECHA,1740148101.364827,1740148106.502401,1740148116.8872433,2.0,1.0,0.26534223556518555,21/02/2025 11:28:21
17,2,DERECHA,1740148118.0845962,1740148123.6651657,1740148134.0377746,2.0,1.0,0.2589073181152344,21/02/2025 11:28:38
18,1,IZQUIERDA,1740148135.2398882,1740148140.8544807,1740148151.225572,2.0,1.0,0.2536165714263916,21/02/2025 11:28:55
19,1,IZQUIERDA,1740148152.4253201,1740148157.6952057,1740148168.0784988,2.0,1.0,0.2570765018463135,21/02/2025 11:29:12
20,2,DERECHA,1740148169.2687962,1740148175.6123297,1740148185.9979765,2.0,1.0,0.24681901931762695,21/02/2025 11:29:29
